student_id,centre_id,distance
S01765,C013,365.407
S01765,C014,325.07
S01765,C015,446.458
S01765,C016,398.994
S01765,C017,309.52
S01765,C018,386.462
S01765,C019,381.81
S01765,C020,33.44
S01766,C001,426.929
S01766,C002,326.38
S01766,C003,411.32
S01766,C004,377.854
S01766,C005,454.24
S01766,C006,327.93
S01766,C007,243.963
S01766,C008,321.953
S01766,C009,371.518
S01766,C010,439.457
S01766,C011,404.663
S01766,C012,373.825
S01766,C013,403.892
S01766,C014,371.654
S01766,C015,498.99
S01766,C016,356.301
S01766,C017,283.524
S01766,C018,374.225
S01766,C019,381.765
S01766,C020,72.617
S01767,C001,53.696
S01767,C002,85.207
S01767,C003,196.386
S01767,C004,258.466
S01767,C005,369.691
S01767,C006,666.774
S01767,C007,633.103
S01767,C008,709.538
S01767,C009,757.44
S01767,C010,804.28
S01767,C011,713.288
S01767,C012,629.131
S01767,C013,605.62
S01767,C014,517.175
S01767,C015,509.643
S01767,C016,498.533
S01767,C017,339.013
S01767,C018,276.719
S01767,C019,194.105
S01767,C020,335.146
S01768,C001,249.738
S01768,C002,307.14
S01768,C003,458.422
S01768,C004,497.935
S01768,C005,613.411
S01768,C006,528.275
S01768,C007,567.222
S01768,C008,630.279
S01768,C009,750.982
S01768,C010,831.823
S01768,C011,795.507
S01768,C012,744.908
S01768,C013,750.663
S01768,C014,683.508
S01768,C015,732.972
S01768,C016,271.41
S01768,C017,146.178
S01768,C018,22.442
S01768,C019,83.817
S01768,C020,380.483
S01769,C001,639.667
S01769,C002,503.597
S01769,C003,451.239
S01769,C004,369.803
S01769,C005,330.21
S01769,C006,654.313
S01769,C007,497.58
S01769,C008,552.081
S01769,C009,420.056
S01769,C010,374.433
S01769,C011,208.244
S01769,C012,94.08
S01769,C013,19.464
S01769,C014,79.093
S01769,C015,236.978
S01769,C016,751.204
S01769,C017,660.642
S01769,C018,718.602
S01769,C019,689.031
S01769,C020,369.536
S01770,C001,663.761
S01770,C002,584.163
S01770,C003,679.12
S01770,C004,643.454
S01770,C005,710.02
S01770,C006,103.202
S01770,C007,65.059
S01770,C008,85.545
S01770,C009,271.165
S01770,C010,384.472
S01770,C011,457.352
S01770,C012,494.442
S01770,C013,558.007
S01770,C014,568.029
S01770,C015,726.822
S01770,C016,355.237
S01770,C017,401.717
S01770,C018,525.104
S01770,C019,570.276
S01770,C020,340.408
S01771,C001,663.347
S01771,C002,541.445
S01771,C003,422.95
S01771,C004,351.959
S01771,C005,246.746
S01771,C006,878.844
S01771,C007,733.492
S01771,C008,794.829
S01771,C009,673.491
S01771,C010,623.108
S01771,C011,453.053
S01771,C012,345.163
S01771,C013,263.445
S01771,C014,221.266
S01771,C015,101.003
S01771,C016,918.555
S01771,C017,797.088
S01771,C018,819.705
S01771,C019,765.915
S01771,C020,528.001
S01772,C001,689.236
S01772,C002,553.327
S01772,C003,494.139
S01772,C004,412.196
S01772,C005,361.904
S01772,C006,693.512
S01772,C007,533.26
S01772,C008,583.431
S01772,C009,436.914
S01772,C010,377.983
S01772,C011,207.532
S01772,C012,107.12
S01772,C013,40.65
S01772,C014,121.292
S01772,C015,250.778
S01772,C016,800.767
S01772,C017,712.55
S01772,C018,771.166
S01772,C019,741.285
S01772,C020,421.357
S01773,C001,637.876
S01773,C002,505.452
S01773,C003,419.262
S01773,C004,338.358
S01773,C005,265.541
S01773,C006,755.872
S01773,C007,604.97
S01773,C008,663.443
S01773,C009,537.494
S01773,C010,489.157
S01773,C011,320.144
S01773,C012,209.785
S01773,C013,128.096
S01773,C014,100.033
S01773,C015,137.097
S01773,C016,822.942
S01773,C017,715.588
S01773,C018,756.187
S01773,C019,714.122
S01773,C020,431.475
S01774,C001,705.972
S01774,C002,636.374
S01774,C003,739.75
S01774,C004,708.305
S01774,C005,778.97
S01774,C006,50.191
S01774,C007,135.491
S01774,C008,116.417
S01774,C009,322.689
S01774,C010,438.515
S01774,C011,525.069
S01774,C012,566.919
S01774,C013,631.515
S01774,C014,641.871
S01774,C015,799.691
S01774,C016,344.844
S01774,C017,420.025
S01774,C018,544.779
S01774,C019,598.892
S01774,C020,402.941
S01775,C001,308.257
S01775,C002,195.834
S01775,C003,282.533
S01775,C004,260.303
S01775,C005,353.147
S01775,C006,448.589
S01775,C007,376.815
S01775,C008,454.811
S01775,C009,487.507
S01775,C010,538.573
S01775,C011,466.955
S01775,C012,404.235
S01775,C013,407.792
S01775,C014,345.673
S01775,C015,430.162
S01775,C016,400.022
S01775,C017,276.965
S01775,C018,325.05
S01775,C019,303.299
S01775,C020,65.639
S01776,C001,616.894
S01776,C002,484.657
S01776,C003,398.216
S01776,C004,317.25
S01776,C005,245.866
S01776,C006,747.129
S01776,C007,598.474
S01776,C008,658.586
S01776,C009,538.533
S01776,C010,494.525
S01776,C011,326.902
S01776,C012,214.221
S01776,C013,133.513
S01776,C014,88.267
S01776,C015,122.863
S01776,C016,807.77
S01776,C017,698.33
S01776,C018,737.175
S01776,C019,694.244
S01776,C020,415.85
S01777,C001,475.26
S01777,C002,343.446
S01777,C003,261.957
S01777,C004,179.947
S01777,C005,140.781
S01777,C006,685.82
S01777,C007,556.372
S01777,C008,626.074
S01777,C009,549.55
S01777,C010,535.104
S01777,C011,385.268
S01777,C012,272.598
S01777,C013,214.351
S01777,C014,115.862
S01777,C015,129.719
S01777,C016,701.091
S01777,C017,578.313
S01777,C018,605.374
S01777,C019,557.351
S01777,C020,313.274
S01778,C001,553.624
S01778,C002,549.515
S01778,C003,694.186
S01778,C004,699.961
S01778,C005,803.018
S01778,C006,278.097
S01778,C007,403.103
S01778,C008,432.035
S01778,C009,617.241
S01778,C010,725.343
S01778,C011,759.881
S01778,C012,757.85
S01778,C013,797.455
S01778,C014,767.079
S01778,C015,880.073
S01778,C016,63.063
S01778,C017,222.516
S01778,C018,316.37
S01778,C019,398.375
S01778,C020,438.988
S01779,C001,770.994
S01779,C002,636.352
S01779,C003,608.235
S01779,C004,528.945
S01779,C005,500.416
S01779,C006,622.451
S01779,C007,454.579
S01779,C008,488.089
S01779,C009,310.173
S01779,C010,230.642
S01779,C011,67.049
S01779,C012,94.001
S01779,C013,153.502
S01779,C014,247.822
S01779,C015,404.571
S01779,C016,784.872
S01779,C017,725.968
S01779,C018,805.851
S01779,C019,792.307
S01779,C020,445.273
S01780,C001,500.659
S01780,C002,371.031
S01780,C003,278.193
S01780,C004,197.341
S01780,C005,135.449
S01780,C006,719.054
S01780,C007,586.894
S01780,C008,655.413
S01780,C009,570.895
S01780,C010,550.016
S01780,C011,394.605
S01780,C012,279.864
S01780,C013,213.847
S01780,C014,118.497
S01780,C015,94.186
S01780,C016,736.941
S01780,C017,613.533
S01780,C018,638.527
S01780,C019,588.612
S01780,C020,349.023
S01781,C001,818.412
S01781,C002,716.381
S01781,C003,777.789
S01781,C004,723.635
S01781,C005,761.144
S01781,C006,291.005
S01781,C007,173.504
S01781,C008,128.372
S01781,C009,111.26
S01781,C010,218.999
S01781,C011,353.818
S01781,C012,434.977
S01781,C013,513.802
S01781,C014,559.651
S01781,C015,735.245
S01781,C016,565.503
S01781,C017,598.407
S01781,C018,717.837
S01781,C019,751.246
S01781,C020,455.098
S01782,C001,215.405
S01782,C002,139.075
S01782,C003,37.547
S01782,C004,119.123
S01782,C005,212.678
S01782,C006,738.647
S01782,C007,667.306
S01782,C008,745.309
S01782,C009,746.576
S01782,C010,769.459
S01782,C011,649.199
S01782,C012,548.624
S01782,C013,506.522
S01782,C014,409.828
S01782,C015,360.761
S01782,C016,626.272
S01782,C017,470.005
S01782,C018,433.492
S01782,C019,356.752
S01782,C020,352.999
S01783,C001,500.404
S01783,C002,393.379
S01783,C003,254.116
S01783,C004,200.501
S01783,C005,85.527
S01783,C006,852.196
S01783,C007,730.723
S01783,C008,801.994
S01783,C009,725.896
S01783,C010,704.02
S01783,C011,545.048
S01783,C012,429.545
S01783,C013,356.466
S01783,C014,269.015
S01783,C015,112.961
S01783,C016,830.62
S01783,C017,690.975
S01783,C018,689.276
S01783,C019,624.066
S01783,C020,462.629
S01784,C001,384.696
S01784,C002,259.553
S01784,C003,159.741
S01784,C004,78.269
S01784,C005,80.256
S01784,C006,701.156
S01784,C007,590.306
S01784,C008,664.68
S01784,C009,616.515
S01784,C010,616.304
S01784,C011,476.53
S01784,C012,367.651
S01784,C013,315.535
S01784,C014,217.197
S01784,C015,181.073
S01784,C016,672.129
S01784,C017,535.008
S01784,C018,542.809
S01784,C019,484.969
S01784,C020,306.402
S01785,C001,421.38
S01785,C002,315.802
S01785,C003,175.124
S01785,C004,125.385
S01785,C005,28.786
S01785,C006,805.969
S01785,C007,695.191
S01785,C008,769.166
S01785,C009,712.821
S01785,C010,703.682
S01785,C011,553.825
S01785,C012,440.127
S01785,C013,375.525
S01785,C014,279.661
S01785,C015,164.851
S01785,C016,764.49
S01785,C017,620.798
S01785,C018,613.465
S01785,C019,546.519
S01785,C020,409.727
S01786,C001,822.043
S01786,C002,692.492
S01786,C003,690.123
S01786,C004,615.377
S01786,C005,604.958
S01786,C006,549.996
S01786,C007,383.755
S01786,C008,399.41
S01786,C009,200.39
S01786,C010,102.271
S01786,C011,80.082
S01786,C012,195.601
S01786,C013,272.726
S01786,C014,356.635
S01786,C015,524.985
S01786,C016,754.281
S01786,C017,721.949
S01786,C018,816.97
S01786,C019,817.365
S01786,C020,466.052
S01787,C001,484.898
S01787,C002,369.876
S01787,C003,241.261
S01787,C004,176.049
S01787,C005,64.17
S01787,C006,805.792
S01787,C007,682.837
S01787,C008,753.884
S01787,C009,678.358
S01787,C010,658.526
S01787,C011,501.561
S01787,C012,386.272
S01787,C013,315.686
S01787,C014,224.908
S01787,C015,89.564
S01787,C016,792.031
S01787,C017,655.756
S01787,C018,660.748
S01787,C019,599.283
S01787,C020,418.747
S01788,C001,643.974
S01788,C002,510.95
S01788,C003,499.32
S01788,C004,424.246
S01788,C005,418.876
S01788,C006,530.346
S01788,C007,368.238
S01788,C008,418.188
S01788,C009,286.025
S01788,C010,256.675
S01788,C011,118.604
S01788,C012,65.408
S01788,C013,131.641
S01788,C014,181.958
S01788,C015,358.747
S01788,C016,662.408
S01788,C017,595.283
S01788,C018,672.985
S01788,C019,659.604
S01788,C020,312.356
S01789,C001,131.736
S01789,C002,55.883
S01789,C003,118.531
S01789,C004,179.679
S01789,C005,290.425
S01789,C006,675.303
S01789,C007,621.785
S01789,C008,699.552
S01789,C009,725.879
S01789,C010,762.728
S01789,C011,659.641
S01789,C012,568.995
S01789,C013,539.199
S01789,C014,447.653
S01789,C015,431.01
S01789,C016,539.635
S01789,C017,381.468
S01789,C018,339.194
S01789,C019,262.438
S01789,C020,311.038
S01790,C001,500.071
S01790,C002,382.23
S01790,C003,431.12
S01790,C004,378.817
S01790,C005,429.874
S01790,C006,369.953
S01790,C007,238.928
S01790,C008,312.162
S01790,C009,298.703
S01790,C010,347.356
S01790,C011,296.855
S01790,C012,268.464
S01790,C013,306.74
S01790,C014,291.697
S01790,C015,442.134
S01790,C016,457.269
S01790,C017,391.87
S01790,C018,479.063
S01790,C019,478.821
S01790,C020,130.089
S01791,C001,327.401
S01791,C002,191.731
S01791,C003,168.399
S01791,C004,110.812
S01791,C005,188.441
S01791,C006,598.568
S01791,C007,499.043
S01791,C008,575.553
S01791,C009,554.211
S01791,C010,572.952
S01791,C011,455.439
S01791,C012,360.538
S01791,C013,331.042
S01791,C014,242.846
S01791,C015,275.864
S01791,C016,562.564
S01791,C017,428.479
S01791,C018,446.836
S01791,C019,398.014
S01791,C020,200.39
S01792,C001,574.382
S01792,C002,451.352
S01792,C003,336.505
S01792,C004,263.103
S01792,C005,163.374
S01792,C006,812.852
S01792,C007,675.2
S01792,C008,740.89
S01792,C009,638.864
S01792,C010,603.103
S01792,C011,437.751
S01792,C012,323.298
S01792,C013,244.732
S01792,C014,172.742
S01792,C015,13.163
S01792,C016,835.587
S01792,C017,710.34
S01792,C018,730.072
S01792,C019,675.678
S01792,C020,447.802
S01793,C001,583.933
S01793,C002,450.689
S01793,C003,370.831
S01793,C004,289.093
S01793,C005,228.308
S01793,C006,714.681
S01793,C007,568.706
S01793,C008,630.766
S01793,C009,519.417
S01793,C010,482.814
S01793,C011,318.81
S01793,C012,203.666
S01793,C013,127.868
S01793,C014,56.581
S01793,C015,126.82
S01793,C016,770.34
S01793,C017,660.445
S01793,C018,699.855
S01793,C019,657.859
S01793,C020,378.306
S01794,C001,773.852
S01794,C002,657.028
S01794,C003,692.626
S01794,C004,629.18
S01794,C005,649.975
S01794,C006,384.516
S01794,C007,223.733
S01794,C008,228.999
S01794,C009,37.329
S01794,C010,101.007
S01794,C011,208.136
S01794,C012,293.437
S01794,C013,373.966
S01794,C014,429.557
S01794,C015,606.612
S01794,C016,615.49
S01794,C017,610.524
S01794,C018,719.124
S01794,C019,735.93
S01794,C020,401.845
S01795,C001,782.997
S01795,C002,651.303
S01795,C003,640.871
S01795,C004,564.661
S01795,C005,549.88
S01795,C006,563.94
S01795,C007,395.786
S01795,C008,421.77
S01795,C009,235.207
S01795,C010,153.407
S01795,C011,24.278
S01795,C012,138.747
S01795,C013,215.159
S01795,C014,300.188
S01795,C015,467.507
S01795,C016,748.194
S01795,C017,703.949
S01795,C018,793.014
S01795,C019,787.885
S01795,C020,436.327
S01796,C001,56.965
S01796,C002,80.309
S01796,C003,196.083
S01796,C004,256.639
S01796,C005,368.477
S01796,C006,660.61
S01796,C007,626.724
S01796,C008,703.162
S01796,C009,751.258
S01796,C010,798.369
S01796,C011,707.943
S01796,C012,624.237
S01796,C013,601.286
S01796,C014,513.222
S01796,C015,507.63
S01796,C016,493.624
S01796,C017,334.075
S01796,C018,273.513
S01796,C019,191.609
S01796,C020,328.915
S01797,C001,24.612
S01797,C002,141.263
S01797,C003,236.309
S01797,C004,305.412
S01797,C005,412.901
S01797,C006,703.344
S01797,C007,678.99
S01797,C008,754.59
S01797,C009,809.689
S01797,C010,858.745
S01797,C011,769.281
S01797,C012,685.118
S01797,C013,660.803
S01797,C014,571.49
S01797,C015,556.505
S01797,C016,515.246
S01797,C017,357.487
S01797,C018,277.015
S01797,C019,190.167
S01797,C020,387.048
S01798,C001,357.486
S01798,C002,234.419
S01798,C003,290.667
S01798,C004,251.329
S01798,C005,328.723
S01798,C006,454.945
S01798,C007,361.371
S01798,C008,438.98
S01798,C009,447.381
S01798,C010,489.48
S01798,C011,408.909
S01798,C012,343.42
S01798,C013,347.465
S01798,C014,288.873
S01798,C015,387.552
S01798,C016,443.649
S01798,C017,331.294
S01798,C018,385.572
S01798,C019,363.802
S01798,C020,57.916
S01799,C001,102.943
S01799,C002,216.958
S01799,C003,346.255
S01799,C004,405.911
S01799,C005,518.746
S01799,C006,656.22
S01799,C007,660.886
S01799,C008,732.131
S01799,C009,817.544
S01799,C010,881.095
S01799,C011,812.865
S01799,C012,741.21
S01799,C013,728.671
S01799,C014,646.61
S01799,C015,655.876
S01799,C016,430.168
S01799,C017,282.33
S01799,C018,176.532
S01799,C019,94.256
S01799,C020,404.322
S01800,C001,674.58
S01800,C002,539.387
S01800,C003,470.647
S01800,C004,388.621
S01800,C005,330.423
S01800,C006,717.753
S01800,C007,560.234
S01800,C008,613.287
S01800,C009,473.117
S01800,C010,417.191
S01800,C011,246.96
S01800,C012,142.392
S01800,C013,63.931
S01800,C014,105.194
S01800,C015,212.766
S01800,C016,811.701
S01800,C017,716.72
S01800,C018,769.314
S01800,C019,735.154
S01800,C020,426.498
S01801,C001,642.039
S01801,C002,505.98
S01801,C003,462.968
S01801,C004,382.44
S01801,C005,351.085
S01801,C006,626.884
S01801,C007,468.618
S01801,C008,521.87
S01801,C009,388.377
S01801,C010,344.326
S01801,C011,180.112
S01801,C012,64.711
S01801,C013,29.044
S01801,C014,98.625
S01801,C015,265.725
S01801,C016,732.364
S01801,C017,646.997
S01801,C018,709.689
S01801,C019,683.762
S01801,C020,355.942
S01802,C001,689.891
S01802,C002,648.996
S01802,C003,774.457
S01802,C004,758.697
S01802,C005,845.081
S01802,C006,108.694
S01802,C007,274.931
S01802,C008,271.103
S01802,C009,476.241
S01802,C010,591.543
S01802,C011,666.122
S01802,C012,694.216
S01802,C013,751.081
S01802,C014,746.242
S01802,C015,889.496
S01802,C016,243.364
S01802,C017,367.162
S01802,C018,485.318
S01802,C019,555.62
S01802,C020,458.589
S01803,C001,382.309
S01803,C002,383.175
S01803,C003,531.801
S01803,C004,546.334
S01803,C005,655.004
S01803,C006,357.22
S01803,C007,419.137
S01803,C008,473.717
S01803,C009,619.753
S01803,C010,713.468
S01803,C011,708.585
S01803,C012,681.445
S01803,C013,705.75
S01803,C014,658.161
S01803,C015,747.957
S01803,C016,108.475
S01803,C017,52.246
S01803,C018,156.268
S01803,C019,231.123
S01803,C020,325.886
S01804,C001,576.985
S01804,C002,564.542
S01804,C003,706.006
S01804,C004,707.308
S01804,C005,807.508
S01804,C006,241.277
S01804,C007,373.244
S01804,C008,397.976
S01804,C009,587.261
S01804,C010,696.998
S01804,C011,738.491
S01804,C012,741.813
S01804,C013,784.786
S01804,C014,759.04
S01804,C015,878.424
S01804,C016,90.32
S01804,C017,244.047
S01804,C018,346.164
S01804,C019,425.782
S01804,C020,435.649
S01805,C001,693.663
S01805,C002,558.648
S01805,C003,530.01
S01805,C004,451.125
S01805,C005,427.463
S01805,C006,596.509
S01805,C007,432.002
S01805,C008,476.718
S01805,C009,323.717
S01805,C010,269.066
S01805,C011,102.108
S01805,C012,15.504
S01805,C013,92.272
S01805,C014,176.017
S01805,C015,343.119
S01805,C016,733.183
S01805,C017,663.456
S01805,C018,737.512
S01805,C019,720.033
S01805,C020,377.35
S01806,C001,797.789
S01806,C002,693.785
S01806,C003,752.666
S01806,C004,697.699
S01806,C005,734.194
S01806,C006,293.632
S01806,C007,162.35
S01806,C008,129.556
S01806,C009,89.652
S01806,C010,202.2
S01806,C011,329.814
S01806,C012,408.685
S01806,C013,487.175
S01806,C014,532.346
S01806,C015,707.893
S01806,C016,559.727
S01806,C017,585.643
S01806,C018,703.669
S01806,C019,734.562
S01806,C020,432.384
S01807,C001,131.65
S01807,C002,28.896
S01807,C003,132.792
S01807,C004,183.953
S01807,C005,297.771
S01807,C006,648.334
S01807,C007,596.023
S01807,C008,673.702
S01807,C009,703.41
S01807,C010,742.745
S01807,C011,643.589
S01807,C012,555.686
S01807,C013,529.304
S01807,C014,439.791
S01807,C015,433.995
S01807,C016,514.774
S01807,C017,357.192
S01807,C018,320.27
S01807,C019,246.647
S01807,C020,286.441
S01808,C001,124.458
S01808,C002,23.861
S01808,C003,176.669
S01808,C004,216.993
S01808,C005,332.536
S01808,C006,606.247
S01808,C007,561.622
S01808,C008,638.773
S01808,C009,680.005
S01808,C010,725.961
S01808,C011,636.46
S01808,C012,554.864
S01808,C013,535.413
S01808,C014,450.327
S01808,C015,461.95
S01808,C016,466.68
S01808,C017,309.12
S01808,C018,276.384
S01808,C019,207.349
S01808,C020,258.408
S01809,C001,258.995
S01809,C002,323.743
S01809,C003,474.07
S01809,C004,515.601
S01809,C005,631.186
S01809,C006,542.226
S01809,C007,585.374
S01809,C008,647.475
S01809,C009,770.812
S01809,C010,852.441
S01809,C011,817.019
S01809,C012,766.528
S01809,C013,772.091
S01809,C014,704.539
S01809,C015,752.223
S01809,C016,278.261
S01809,C017,162.209
S01809,C018,42.67
S01809,C019,95.902
S01809,C020,402.1
S01810,C001,411.87
S01810,C002,297.48
S01810,C003,169.346
